id	metapop	alpha	alpha_imputed	pvalue	pvalue_imputed
ENSG00000185156	AFR	-0.4	0.33333	0.73721	0.73564
ENSG00000185245	AFR	-0.90476		0.51481	
ENSG00000185269	AFR	-0.96875		0.46007	
ENSG00000185294	AFR	-3.5		0.02693	
ENSG00000185298	AFR	-0.2	0.16667	1.0	1.0
ENSG00000185332	AFR	-4.0		0.3956	
ENSG00000185359	AFR	-0.01567	0.18182	1.0	0.80116
ENSG00000185379	AFR	-2.39286		0.22041	
ENSG00000185504	AFR	-0.725		0.41896	
ENSG00000185561	AFR	0.11111		1.0	
ENSG00000185624	AFR	-1.90909		0.61462	
ENSG00000185722	AFR	0.37368		0.55867	
ENSG00000185813	AFR	-0.42857		1.0	
ENSG00000185829	AFR	-0.71429		1.0	
ENSG00000185862	AFR	0.26667		1.0	
ENSG00000185924	AFR	0.0		1.0	
ENSG00000186074	AFR	0.35714		0.69132	
ENSG00000186185	AFR	0.22353	0.8	0.76886	0.02009
ENSG00000186393	AFR	-2.4		0.19539	
ENSG00000186407	AFR	0.27778		1.0	
ENSG00000186532	AFR	-0.66667		0.44492	
ENSG00000186566	AFR	-0.33333		0.74382	
ENSG00000186765	AFR	-0.2		1.0	
ENSG00000186832	AFR	-5.66667	-1.5	0.03927	0.40652
ENSG00000186868	AFR	-0.8125		0.47885	
ENSG00000186919	AFR	-1.61538		0.26018	
ENSG00000187242	AFR	-1.7		0.60268	
ENSG00000187531	AFR	-1.5		0.62268	
ENSG00000187595	AFR	-1.1		0.44948	
ENSG00000187624	AFR	-1.0	0.66667	0.38013	0.14126
ENSG00000187688	AFR	0.0625	0.25	1.0	0.74487
ENSG00000187775	AFR	-1.06767	-0.46939	0.00053	0.09004
ENSG00000187824	AFR	-0.42857		1.0	
ENSG00000187959	AFR	-5.0		0.49091	
ENSG00000187997	AFR	-3.0		0.22848	
ENSG00000188176	AFR	0.03077	0.3	1.0	0.70543
ENSG00000188522	AFR	-0.69173		0.39704	
ENSG00000188554	AFR	-0.66667	-0.07143	0.7026	1.0
ENSG00000188581	AFR	0.325	0.71875	1.0	0.17358
ENSG00000188878	AFR	-0.00435	0.3125	1.0	0.48966
ENSG00000189050	AFR	-0.6		1.0	
ENSG00000189120	AFR	-1.5		0.59207	
ENSG00000196156	AFR	0.25	0.75	1.0	0.54545
ENSG00000196169	AFR	-0.57895	0.30556	0.36847	0.46717
ENSG00000196388	AFR	0.66667		0.57143	
ENSG00000196535	AFR	-2.0	-0.5	0.05413	0.59419
ENSG00000196544	AFR	0.5		0.62704	
ENSG00000196704	AFR	-1.25		1.0	
ENSG00000196712	AFR	-4.17045	-0.08333	0.04082	1.0
ENSG00000196859	AFR	-0.63265	-0.42857	0.70914	0.71611
ENSG00000197079	AFR	-1.1	-0.4	0.32578	0.73647
ENSG00000197566	AFR	0.34		0.69682	
ENSG00000197879	AFR	-0.08522	0.68	1.0	0.01883
ENSG00000198090	AFR	-2.42857	0.33333	0.19675	0.64367
ENSG00000198231	AFR	-1.0		0.65217	
ENSG00000198242	AFR	-4.0		0.5	
ENSG00000198265	AFR	-2.46667		0.04751	
ENSG00000198271	AFR	-0.96875		0.37922	
ENSG00000198443	AFR	-21.0		0.08132	
ENSG00000198720	AFR	0.6		0.38645	
ENSG00000198740	AFR	-2.0		0.58042	
ENSG00000198783	AFR	0.16667		1.0	
ENSG00000198844	AFR	-1.4		0.21037	
ENSG00000198863	AFR	-2.55556		0.36022	
ENSG00000198909	AFR	0.14286		1.0	
ENSG00000198920	AFR	-0.54667		0.56428	
ENSG00000198933	AFR	-0.16667	0.0	1.0	1.0
ENSG00000204278	AFR	-0.125		1.0	
ENSG00000204345	AFR	-0.66667	-0.66667	0.68906	0.68906
ENSG00000204347	AFR	-0.25		1.0	
ENSG00000204414	AFR	0.31579	0.33333	0.76174	0.76158
ENSG00000204880	AFR	-4.14286	-3.0	0.23443	0.5331
ENSG00000204889	AFR	-1.7	-0.44	0.34153	1.0
ENSG00000204897	AFR	-1.4	0.0	1.0	1.0
ENSG00000204913	AFR	-8.16667		0.02157	
ENSG00000204952	AFR	-12.33333		0.04977	
ENSG00000205045	AFR	0.04545		1.0	
ENSG00000205212	AFR	0.45455	0.55556	0.49979	0.30283
ENSG00000205544	AFR	0.0		1.0	
ENSG00000205710	AFR	-2.08571		0.16632	
ENSG00000205821	AFR	-4.0		0.5	
ENSG00000212657	AFR	-0.5625	0.25	0.67565	1.0
ENSG00000212658	AFR	-0.125	-0.125	1.0	1.0
ENSG00000212719	AFR	-2.0		1.0	
ENSG00000212721	AFR	-0.56		0.66729	
ENSG00000212722	AFR	-0.92593	-0.77778	0.6665	0.67029
ENSG00000212900	AFR	-1.0	0.0	1.0	1.0
ENSG00000212901	AFR	0.5		1.0	
ENSG00000213417	AFR	0.0		1.0	
ENSG00000213859	AFR	-0.33333		1.0	
ENSG00000214087	AFR	-0.25		1.0	
ENSG00000214140	AFR	0.2	0.7	1.0	0.54545
ENSG00000214226	AFR	0.66667	0.66667	0.58462	0.58462
ENSG00000214447	AFR	-2.25		0.4424	
ENSG00000214978	AFR	0.64286	0.91667	0.63494	0.04977
ENSG00000215041	AFR	0.03846		1.0	
ENSG00000221852	AFR	-0.5		1.0	
ENSG00000221882	AFR	-0.42857	-0.14286	1.0	1.0
ENSG00000221995	AFR	-1.0		1.0	
ENSG00000223510	AFR	-0.05882		1.0	
ENSG00000224383	AFR	0.28571		1.0	
ENSG00000224877	AFR	0.625		1.0	
ENSG00000225190	AFR	-0.2		1.0	
ENSG00000225663	AFR	-0.5		1.0	
ENSG00000231256	AFR	-3.5		0.52381	
ENSG00000232859	AFR	-1.0		1.0	
ENSG00000236320	AFR	-6.40741	-4.33333	0.01092	0.03674
ENSG00000238083	AFR	-1.0		0.6044	
ENSG00000240871	AFR	-1.56667		0.27418	
ENSG00000241241	AFR	0.25		1.0	
ENSG00000241322	AFR	0.53333		0.67572	
ENSG00000244537	AFR	-2.33333		0.38261	
ENSG00000253506	AFR	0.70833		0.59559	
ENSG00000255713	AFR	-3.26667	-2.2	0.16525	0.35636
ENSG00000256525	AFR	-3.4	-1.0	0.1778	0.63287
ENSG00000256762	AFR	-3.0	0.0	0.52381	1.0
ENSG00000257008	AFR	-1.29091	-0.4	0.30686	0.7289
ENSG00000258890	AFR	-0.22222		1.0	
ENSG00000259024	AFR	-7.5		0.06985	
ENSG00000259224	AFR	-0.81818		0.68508	
ENSG00000259384	AFR	-2.5		0.23286	
ENSG00000260325	AFR	-0.66667		1.0	
ENSG00000262481	AFR	-0.25		1.0	
ENSG00000262628	AFR	0.5		1.0	
ENSG00000262633	AFR	0.31429		1.0	
ENSG00000262664	AFR	0.0		1.0	
ENSG00000263809	AFR	0.55556	0.66667	0.31486	0.17173
ENSG00000264194	AFR	0.33333	0.33333	1.0	1.0
ENSG00000264424	AFR	-7.32165	-4.79787	0.0	0.0
ENSG00000264813	AFR	0.21429	0.57143	0.7909	0.16663
ENSG00000266074	AFR	0.02274	0.12568	1.0	0.60376
ENSG00000268310	AFR	0.1875		1.0	
ENSG00000268852	AFR	0.90909		0.13571	
ENSG00000269402	AFR	0.37415	0.45238	0.55522	0.36847
ENSG00000270379	AFR	-0.125		1.0	
ENSG00000270647	AFR	-2.40541	-0.875	0.32534	0.65563
ENSG00000270765	AFR	-0.47321		0.60344	
ENSG00000270885	AFR	-5.0		0.48571	
ENSG00000273452	AFR	-3.28571		0.10573	
ENSG00000273559	AFR	-2.0		0.50549	
ENSG00000273611	AFR	-3.0	0.0	0.52819	1.0
ENSG00000273706	AFR	0.375		1.0	
ENSG00000275023	AFR	-3.23077	-0.66667	0.11818	1.0
ENSG00000275066	AFR	-8.45455	-4.33333	0.00857	0.07118
ENSG00000275152	AFR	-4.4	-1.0	0.27451	1.0
ENSG00000275410	AFR	-0.42857		1.0	
ENSG00000275700	AFR	-4.14286		0.10319	
ENSG00000275832	AFR	-5.5625		0.02102	
ENSG00000277161	AFR	-3.8		0.30769	
ENSG00000277258	AFR	0.625		0.62848	
ENSG00000277363	AFR	-0.296	0.48571	0.76181	0.46702
ENSG00000277399	AFR	-2.18182	0.25	0.00355	0.51522
ENSG00000278023	AFR	0.16667	0.33333	1.0	1.0
ENSG00000278053	AFR	-0.78125	0.25	0.65598	1.0
ENSG00000278259	AFR	-3.0	-1.91667	0.01677	0.06531
ENSG00000278505	AFR	-1.0		0.63287	
ENSG00000278535	AFR	0.16667		1.0	
ENSG00000278540	AFR	-4.35294	-2.25	0.01065	0.11388
ENSG00000278619	AFR	-1.25		0.58403	
ENSG00000278845	AFR	-23.0	-2.0	0.05175	1.0
ENSG00000017797	AFR	-3.66667		0.31373	
ENSG00000046604	AFR	-0.38095		0.61036	
ENSG00000053747	AFR	-1.113	0.67227	0.02124	0.00413
ENSG00000057149	AFR	-1.86364	-0.63636	0.12244	0.52163
ENSG00000060069	AFR	0.20635	0.72222	0.77805	0.05711
ENSG00000066926	AFR	0.18182		1.0	
ENSG00000067900	AFR	-5.3		0.18954	
ENSG00000071991	AFR	0.2875		1.0	
ENSG00000074657	AFR	-0.55556		0.70658	
ENSG00000074695	AFR	-1.625		0.42441	
ENSG00000075336	AFR	-6.0	-2.0	0.24476	0.57143
ENSG00000075643	AFR	-0.38889		0.73588	
ENSG00000078043	AFR	-2.0		0.61582	
ENSG00000078142	AFR	-4.72727		0.19368	
ENSG00000079101	AFR	0.44286		0.70059	
ENSG00000079134	AFR	-0.42857		1.0	
ENSG00000080986	AFR	-0.02273		1.0	
ENSG00000081913	AFR	-2.27273		0.27893	
ENSG00000081923	AFR	-20.23077	-11.0	0.00076	0.01302
ENSG00000082212	AFR	-6.5	-1.5	0.07395	0.59207
ENSG00000082397	AFR	-0.74825		0.40528	
ENSG00000085415	AFR	0.0		1.0	
ENSG00000088756	AFR	0.66667	0.66667	0.26725	0.26725
ENSG00000091157	AFR	-1.26667		0.14981	
ENSG00000101489	AFR	0.71429		0.32867	
ENSG00000101493	AFR	0.05556	0.88667	1.0	0.00024
ENSG00000101542	AFR	-15.54545		0.00492	
ENSG00000101544	AFR	-2.30556	0.41667	0.25996	0.62202
ENSG00000101546	AFR	-0.66667	-0.5	1.0	1.0
ENSG00000101557	AFR	-3.0		0.58042	
ENSG00000101574	AFR	-1.0	-1.0	0.64617	0.64617
ENSG00000101577	AFR	-2.80769		0.06252	
ENSG00000101596	AFR	-0.49457	0.41071	0.58958	0.36519
ENSG00000101605	AFR	-0.35417	0.20455	0.5442	0.66585
ENSG00000101624	AFR	-15.66667		0.00483	
ENSG00000101638	AFR	-1.66667		0.41387	
ENSG00000101639	AFR	-0.43571		0.41983	
ENSG00000101654	AFR	-7.8		0.11942	
ENSG00000101670	AFR	-1.25		0.31788	
ENSG00000101680	AFR	-0.91667	0.28958	0.04169	0.38512
ENSG00000101745	AFR	-0.10672	-0.09091	1.0	1.0
ENSG00000101746	AFR	-1.66667		0.61262	
ENSG00000101751	AFR	-0.61616		0.55038	
ENSG00000101752	AFR	-2.14286		0.16632	
ENSG00000101773	AFR	-0.05926		1.0	
ENSG00000101782	AFR	-0.5		1.0	
ENSG00000118271	AFR	-2.0		0.57576	
ENSG00000119547	AFR	0.77778		0.51786	
ENSG00000122490	AFR	0.53333		0.66685	
ENSG00000128789	AFR	-1.125	0.5	0.59202	0.6044
ENSG00000130856	AFR	-2.11111	0.41667	0.02659	0.513
ENSG00000131196	AFR	-6.72414	-3.0	0.00455	0.11438
ENSG00000132199	AFR	-1.56667		0.18844	
ENSG00000132205	AFR	-1.1	0.12	0.25743	0.76052
ENSG00000132874	AFR	-2.33333		0.02485	
ENSG00000133313	AFR	0.25926		0.78477	
ENSG00000134042	AFR	0.27778	0.5	1.0	1.0
ENSG00000134046	AFR	0.0		1.0	
ENSG00000134278	AFR	-3.28571		0.33308	
ENSG00000134440	AFR	-2.0	-2.0	0.23412	0.23412
ENSG00000134444	AFR	-1.5		0.41915	
ENSG00000134489	AFR	-0.86667		0.64992	
ENSG00000134490	AFR	0.16667	0.33333	1.0	1.0
ENSG00000134508	AFR	-1.0		1.0	
ENSG00000134755	AFR	-1.67143	-0.1	0.13758	1.0
ENSG00000134757	AFR	-0.90385		0.37232	
ENSG00000134759	AFR	-1.5	-1.0	0.19346	0.49242
ENSG00000134760	AFR	-0.73856	-0.2963	0.25288	0.64265
ENSG00000134762	AFR	-1.7551	-0.42857	0.14191	0.7588
ENSG00000134765	AFR	-0.44444	0.84444	0.55697	0.02333
ENSG00000134769	AFR	-1.24074		0.32485	
ENSG00000134775	AFR	-0.93676	-0.27273	0.22947	0.80395
ENSG00000134779	AFR	-0.65		0.65702	
ENSG00000141380	AFR	-1.6	-1.0	0.56459	0.60268
ENSG00000141384	AFR	-1.05882	-0.05	0.33342	1.0
ENSG00000141385	AFR	-5.66667		0.15712	
ENSG00000141391	AFR	-1.5		1.0	
ENSG00000141401	AFR	-9.0	-1.5	0.05841	0.57576
ENSG00000141404	AFR	-0.14286		1.0	
ENSG00000141424	AFR	-0.85714	0.57143	0.47345	0.41486
ENSG00000141425	AFR	0.0		1.0	
ENSG00000141431	AFR	-1.19231	-0.61538	0.09122	0.3828
ENSG00000141433	AFR	-0.2		1.0	
ENSG00000141434	AFR	-0.6	0.4	0.7226	0.69645
ENSG00000141437	AFR	-0.52381	-0.14286	1.0	1.0
ENSG00000141441	AFR	-0.944	0.28	0.37083	0.73493
ENSG00000141446	AFR	-0.66667	0.5	0.65502	0.62238
ENSG00000141447	AFR	-0.71429		0.70977	
ENSG00000141448	AFR	0.73944		0.18582	
ENSG00000141449	AFR	-1.92208	-0.63636	0.04916	0.42866
ENSG00000141458	AFR	-0.31276	0.47826	0.57134	0.14079
ENSG00000141469	AFR	-0.55556		0.72102	
ENSG00000141627	AFR	-1.91667	-1.5	0.23706	0.41053
ENSG00000141639	AFR	-2.0	-2.0	0.25693	0.25693
ENSG00000141644	AFR	-0.71429	0.0	1.0	1.0
ENSG00000141646	AFR	-1.85714		0.37071	
ENSG00000141655	AFR	0.41667		0.51481	
ENSG00000141664	AFR	-5.0	0.41667	0.0582	0.60158
ENSG00000141665	AFR	0.5		0.65702	
ENSG00000141682	AFR	0.33333		1.0	
ENSG00000150477	AFR	0.19048	0.42857	1.0	0.71119
ENSG00000150636	AFR	-0.22727	0.23636	1.0	0.74187
ENSG00000150637	AFR	-2.2		0.54846	
ENSG00000150656	AFR	-0.35714	-0.25	0.74217	1.0
ENSG00000152217	AFR	-1.40625		0.32169	
ENSG00000152223	AFR	-5.10714		2e-05	
ENSG00000152229	AFR	0.0	0.0	1.0	1.0
ENSG00000152234	AFR	-5.28571		0.11347	
ENSG00000152240	AFR	-0.28571		1.0	
ENSG00000153339	AFR	-0.38655		0.73958	
ENSG00000153391	AFR	0.625		0.61262	
ENSG00000154040	AFR	0.15152		1.0	
ENSG00000154059	AFR	0.125		1.0	
ENSG00000154065	AFR	-0.6		1.0	
ENSG00000154080	AFR	-0.8		0.66992	
ENSG00000154611	AFR	-1.0		1.0	
ENSG00000154655	AFR	-1.08	-0.6	0.48868	0.72211
ENSG00000154832	AFR	0.8		0.36842	
ENSG00000154839	AFR	-4.33333	0.0	0.50549	1.0
ENSG00000154845	AFR	-0.9697		0.68508	
ENSG00000154856	AFR	-0.10204	0.42857	1.0	0.49324
ENSG00000154864	AFR	-0.50748	0.27941	0.29027	0.43103
ENSG00000158201	AFR	0.0		1.0	
ENSG00000158270	AFR	-18.2	-8.0	0.00049	0.03753
ENSG00000166347	AFR	-2.0		0.55944	
ENSG00000166377	AFR	0.47866	0.76829	0.1192	0.00134
ENSG00000166401	AFR	-2.66667		0.34129	
ENSG00000166479	AFR	-4.55556		0.16374	
ENSG00000166562	AFR	-3.0		0.52381	
ENSG00000166573	AFR	-12.0	-1.0	0.03934	1.0
ENSG00000166603	AFR	0.0		1.0	
ENSG00000166634	AFR	-5.0	-3.5	0.09232	0.20156
ENSG00000166845	AFR	0.46939		0.48483	
ENSG00000166960	AFR	0.2		1.0	
ENSG00000166974	AFR	-0.2		1.0	
ENSG00000167210	AFR	-0.83127		0.07039	
ENSG00000167216	AFR	-2.18182		0.04969	
ENSG00000167306	AFR	-2.23077	-0.2	0.02158	1.0
ENSG00000168234	AFR	0.04762		1.0	
ENSG00000168454	AFR	0.25	0.25	0.65669	0.65669
ENSG00000168461	AFR	-2.0		1.0	
ENSG00000168502	AFR	-5.41667	-1.2	4e-05	0.15382
ENSG00000168675	AFR	-0.2		1.0	
ENSG00000170558	AFR	-1.52778	-1.33333	0.28527	0.45127
ENSG00000170579	AFR	-4.25		0.20081	
ENSG00000170677	AFR	0.42857		0.62542	
ENSG00000171451	AFR	-4.72727	-2.0	0.27712	0.59826
ENSG00000171885	AFR	-2.33333		0.47619	
ENSG00000172175	AFR	-0.16667		1.0	
ENSG00000172466	AFR	-1.0		1.0	
ENSG00000173482	AFR	-1.51613	0.07143	0.31698	1.0
ENSG00000175065	AFR	-2.71429	0.6	0.02008	0.26334
ENSG00000175322	AFR	0.0		1.0	
ENSG00000175354	AFR	0.0		1.0	
ENSG00000175387	AFR	0.88889		0.17582	
ENSG00000176014	AFR	-2.20833		0.24909	
ENSG00000176136	AFR	0.2	0.4	1.0	0.67517
ENSG00000176194	AFR	-10.4		0.02984	
ENSG00000176225	AFR	0.18609		0.67028	
ENSG00000176890	AFR	0.14286		1.0	
ENSG00000177143	AFR	-0.5		1.0	
ENSG00000177426	AFR	0.36364		0.70412	
ENSG00000177511	AFR	0.33333		1.0	
ENSG00000178127	AFR	-1.0	0.33333	0.60003	1.0
ENSG00000178184	AFR	0.16	0.4	1.0	0.66406
ENSG00000178342	AFR	-1.0		1.0	
ENSG00000178690	AFR	0.33333	0.33333	1.0	1.0
ENSG00000179981	AFR	-4.55882	-2.5	0.02197	0.12645
ENSG00000180011	AFR	-1.5		0.63325	
ENSG00000180777	AFR	0.78947	0.88889	0.15597	0.03115
ENSG00000181626	AFR	0.22222		0.76861	
ENSG00000183287	AFR	-0.875		1.0	
ENSG00000185231	AFR	-3.375		0.33591	
ENSG00000186496	AFR	0.51111		0.66184	
ENSG00000186812	AFR	-5.81818		0.17192	
ENSG00000186814	AFR	0.6		0.62268	
ENSG00000187323	AFR	-6.79167	-6.55556	0.0014	0.00145
ENSG00000187773	AFR	-1.88	-1.4	0.22571	0.39625
ENSG00000196628	AFR	0.79757		0.01713	
ENSG00000197046	AFR	-0.11111	0.22222	1.0	1.0
ENSG00000197563	AFR	0.51128	0.57143	0.32926	0.30236
ENSG00000197632	AFR	-0.25		1.0	
ENSG00000197641	AFR	0.47619		0.66729	
ENSG00000197705	AFR	0.55556		0.61687	
ENSG00000197971	AFR	-0.60714		0.72296	
ENSG00000198795	AFR	-10.2		0.00989	
ENSG00000198796	AFR	0.06667	0.46667	1.0	0.12809
ENSG00000206043	AFR	0.33333		0.71459	
ENSG00000206072	AFR	-1.40625	-0.25	0.20874	0.76893
ENSG00000206073	AFR	0.28571	0.64286	0.71756	0.24386
ENSG00000206075	AFR	-1.4	0.4	0.39422	1.0
ENSG00000206181	AFR	0.42564		0.31824	
ENSG00000206422	AFR	-6.5		0.1451	
ENSG00000206432	AFR	-1.25		0.60839	
ENSG00000212710	AFR	-0.21678	0.38462	0.67735	0.33311
ENSG00000215421	AFR	-0.64095	0.43478	0.2012	0.20886
ENSG00000215472	AFR	0.625		1.0	
ENSG00000215474	AFR	-9.0		0.15385	
ENSG00000221887	AFR	-3.5		0.28006	
ENSG00000242550	AFR	-0.38889	-0.28571	0.59408	0.78566
ENSG00000256463	AFR	-4.0	-1.83333	0.01267	0.21033
ENSG00000267140	AFR	-0.22222	0.33333	1.0	1.0
ENSG00000267699	AFR	-17.0		0.0087	
ENSG00000268960	AFR	0.33333	0.5	1.0	1.0
ENSG00000004776	AFR	-7.0		0.46429	
ENSG00000004777	AFR	0.50345		0.30894	
ENSG00000006015	AFR	0.0		1.0	
ENSG00000006016	AFR	-2.25926	-0.83333	0.258	0.67762
ENSG00000006638	AFR	-0.16667		1.0	
ENSG00000007047	AFR	-6.43243	-2.125	0.00137	0.15236
ENSG00000007129	AFR	-1.23885	0.05732	0.16408	1.0
ENSG00000007255	AFR	-0.77273		0.65134	
ENSG00000007264	AFR	-0.63636		0.72824	
ENSG00000007306	AFR	-1.13333		0.64241	
ENSG00000008382	AFR	-8.0	-2.33333	0.14087	0.58042
ENSG00000008438	AFR	0.16667		1.0	
ENSG00000011132	AFR	-0.55556	0.22222	0.54847	0.7628
ENSG00000011243	AFR	-10.0		0.04603	
ENSG00000011304	AFR	-1.76923		0.65852	
ENSG00000011422	AFR	-0.42857		0.7026	
ENSG00000011451	AFR	-3.55172	-1.0	0.00787	0.40112
ENSG00000011478	AFR	-9.0	-5.0	0.06865	0.17328
ENSG00000011485	AFR	-2.66667		0.53684	
ENSG00000011590	AFR	-0.6875		1.0	
ENSG00000011600	AFR	-1.25		0.60839	
ENSG00000012061	AFR	-5.0		0.01072	
ENSG00000012124	AFR	0.58893		0.15742	
ENSG00000018869	AFR	-0.5		0.69082	
ENSG00000021488	AFR	-0.01961	0.46667	1.0	0.47011
ENSG00000022556	AFR	-0.66957	0.4	0.27606	0.32159
ENSG00000024422	AFR	0.16667	0.16667	1.0	1.0
ENSG00000028277	AFR	-0.11111		1.0	
ENSG00000031823	AFR	-0.2		1.0	
ENSG00000032444	AFR	-2.28125	-1.625	0.09126	0.15201
ENSG00000037757	AFR	0.30556		1.0	
ENSG00000039650	AFR	-0.01852		1.0	
ENSG00000039987	AFR	-4.25		0.19322	
ENSG00000051128	AFR	0.16667		1.0	
ENSG00000053501	AFR	0.2		1.0	
ENSG00000060558	AFR	-1.14286		1.0	
ENSG00000060566	AFR	-0.5		0.71783	
ENSG00000062370	AFR	-0.73611	0.0	0.40633	1.0
ENSG00000062822	AFR	-2.60606	0.29167	0.02332	0.73335
ENSG00000063127	AFR	0.46154	0.61538	0.5168	0.19829
ENSG00000063169	AFR	-0.73333	-0.06667	0.71902	1.0
ENSG00000063176	AFR	0.2		0.79017	
ENSG00000063177	AFR	-5.0		0.49091	
ENSG00000063241	AFR	0.5	0.66667	0.63801	0.60839
ENSG00000063245	AFR	-0.46667		0.74208	
ENSG00000063322	AFR	-2.0		1.0	
ENSG00000064490	AFR	-2.5		0.32867	
ENSG00000064545	AFR	-0.625		1.0	
ENSG00000064547	AFR	-11.0		0.05728	
ENSG00000064607	AFR	-0.25275		0.75117	
ENSG00000064687	AFR	-1.35119	0.28571	0.01264	0.45848
ENSG00000064932	AFR	0.07483	0.49206	1.0	0.23556
ENSG00000064961	AFR	0.71429		0.08853	
ENSG00000065000	AFR	-1.1875	-0.75	0.18954	0.40547
ENSG00000065268	AFR	-1.4		0.39721	
ENSG00000065717	AFR	-1.8	-1.8	0.09993	0.09993
ENSG00000065989	AFR	-7.16667	-2.5	0.05288	0.37479
ENSG00000066044	AFR	-0.875		1.0	
ENSG00000068903	AFR	-2.66667		0.21767	
ENSG00000070423	AFR	-9.0		0.11077	
ENSG00000071564	AFR	-1.64	0.0	0.10737	1.0
ENSG00000072062	AFR	-0.33333		1.0	
ENSG00000072071	AFR	-1.85185	-0.83333	0.30063	0.70296
ENSG00000072954	AFR	0.71429		0.53007	
ENSG00000073008	AFR	-0.84091	-0.63636	0.36856	0.53851
ENSG00000073050	AFR	0.25	0.46667	1.0	0.65925
ENSG00000074181	AFR	-5.47368	-3.0	0.00016	0.01146
ENSG00000074219	AFR	-1.0		0.6494	
ENSG00000074842	AFR	-0.875		1.0	
ENSG00000074855	AFR	0.27018		0.51315	
ENSG00000075702	AFR	-0.03297		1.0	
ENSG00000076650	AFR	-0.17647	0.4	1.0	0.526
ENSG00000076662	AFR	0.82857		0.1987	
ENSG00000076826	AFR	-3.54545		0.0227	
ENSG00000076928	AFR	-0.92857		0.36693	
ENSG00000076944	AFR	-2.11111	-1.8	0.16056	0.17428
ENSG00000076984	AFR	-0.63636		1.0	
ENSG00000077009	AFR	-2.2		0.35636	
ENSG00000077312	AFR	0.85714		0.23636	
ENSG00000077348	AFR	0.0625		1.0	
ENSG00000077463	AFR	-3.16667		0.33339	
ENSG00000079385	AFR	-0.16667		1.0	
ENSG00000079432	AFR	-1.09524		0.17173	
ENSG00000079435	AFR	-1.24405	-0.44444	0.13091	0.59939
ENSG00000079805	AFR	-2.17333		0.08285	
ENSG00000080031	AFR	0.38393	0.74286	0.21308	0.00063
ENSG00000080511	AFR	0.42857	0.75	0.67582	0.19681
ENSG00000080573	AFR	-0.70139	-0.11111	0.23445	0.83973
ENSG00000081665	AFR	-0.51111	0.11111	0.69778	1.0
ENSG00000083807	AFR	-0.225		0.77372	
ENSG00000083812	AFR	-1.42424		0.21515	
ENSG00000083814	AFR	-0.92		0.66729	
ENSG00000083828	AFR	0.33333	0.83333	1.0	0.25
ENSG00000083838	AFR	-5.66667	-2.0	0.17625	0.55882
ENSG00000083844	AFR	-1.2		0.44095	
ENSG00000086544	AFR	-0.37143		1.0	
ENSG00000086967	AFR	-2.5	-2.0	0.04809	0.08885
ENSG00000087074	AFR	-0.03333		1.0	
ENSG00000087076	AFR	-0.2		1.0	
ENSG00000087088	AFR	-1.0		1.0	
ENSG00000087903	AFR	-3.44444	-2.0	0.02365	0.09268
ENSG00000088002	AFR	-0.22449		1.0	
ENSG00000088038	AFR	-9.15385		0.02718	
ENSG00000088053	AFR	0.23077		0.79004	
ENSG00000088256	AFR	0.79167		0.29412	
ENSG00000089327	AFR	-2.0	0.0	0.34283	1.0
ENSG00000089335	AFR	0.45455		0.4507	
ENSG00000089351	AFR	-0.10924	0.71429	1.0	0.0786
ENSG00000089356	AFR	-4.33333		0.50549	
ENSG00000089639	AFR	-1.15385		0.33713	
ENSG00000089847	AFR	-0.39803		0.43933	
ENSG00000090013	AFR	0.33333		1.0	
ENSG00000090339	AFR	0.6	0.78947	0.21659	0.04834
ENSG00000090372	AFR	0.69565		0.05055	
ENSG00000090554	AFR	0.2381	0.33333	1.0	1.0
ENSG00000090659	AFR	-0.57143		0.71062	
ENSG00000090661	AFR	0.38889	0.5	0.69415	0.68284
ENSG00000090674	AFR	-5.5		0.10375	
ENSG00000090924	AFR	-0.32483	0.18571	0.54924	0.67769
ENSG00000090932	AFR	-0.6875		0.54273	
ENSG00000094661	AFR	0.1619		1.0	
ENSG00000095059	AFR	0.5		0.63719	
ENSG00000095066	AFR	-1.26316	0.0	0.42337	1.0
ENSG00000096996	AFR	-0.65079		0.54851	
ENSG00000099203	AFR	0.03448		1.0	
ENSG00000099308	AFR	-0.71429	0.5	0.732	0.3694
ENSG00000099330	AFR	-0.1	0.25	1.0	1.0
ENSG00000099331	AFR	-2.01829	-0.65	0.01917	0.36032
ENSG00000099337	AFR	-0.08333	0.75	1.0	0.52273
ENSG00000099338	AFR	-0.12941		1.0	
ENSG00000099341	AFR	-2.33333		0.58791	
ENSG00000099622	AFR	0.54167	0.66667	1.0	0.60268
ENSG00000099625	AFR	-0.28571		0.74448	
ENSG00000099783	AFR	-3.0		0.37419	
ENSG00000099785	AFR	-3.0		0.33835	
ENSG00000099797	AFR	0.0	0.33333	1.0	0.64617
ENSG00000099804	AFR	-0.1	-0.1	1.0	1.0
ENSG00000099812	AFR	-0.22727	0.45455	0.79058	0.3937
ENSG00000099817	AFR	0.625		0.59207	
ENSG00000099821	AFR	0.20455	0.34375	0.58677	0.27301
ENSG00000099840	AFR	0.55	0.8	1.0	0.3007
ENSG00000099860	AFR	-3.5		0.51786	
ENSG00000099864	AFR	-7.125	-5.5	0.07681	0.14783
ENSG00000099866	AFR	0.75	0.875	0.17162	0.03348
ENSG00000099875	AFR	0.16667		1.0	
ENSG00000102575	AFR	-0.6		0.72618	
