id	pop	DAF0f	DAF4f	p0	pi	di	d0	chr	mi	m0	recomb
FBgn0039806	ZI	17;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	18;2;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1	28.0	24.0	6.0	9.0	3R	689	178	0.652884836
FBgn0039807	ZI	38;10;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1	19;0;3;6;1;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0	34.0	55.0	10.0	10.0	3R	783	179	0.7616989759999999
FBgn0039808	ZI	11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	25;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1	32.0	13.0	2.0	5.0	3R	1153	226	0.7616989759999999
FBgn0039809	ZI	12;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0	13;1;0;0;0;0;1;1;0;0;0;1;0;0;3;0;1;0;0;1	22.0	15.0	15.0	12.0	3R	762	179	0.7616989759999999
FBgn0039810	ZI	6;2;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1	4;4;1;1;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0	15.0	13.0	6.0	4.0	3R	262	65	0.7616989759999999
FBgn0039811	ZI	23;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1	11;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0	13.0	27.0	11.0	5.0	3R	284	60	0.7616989759999999
FBgn0039812	ZI	49;2;2;2;4;0;0;1;0;0;0;0;0;0;0;1;0;2;2;3	31;5;3;4;5;1;2;0;1;1;1;0;1;1;1;3;1;1;0;0	62.0	68.0	52.0	23.0	3R	1581	315	0.7616989759999999
FBgn0039816	ZI	11;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0	14;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1	21.0	14.0	4.0	3.0	3R	577	124	1.632212091
FBgn0039817	ZI	41;3;0;0;1;2;0;0;0;0;2;0;0;1;0;0;0;0;1;1	18;6;0;2;2;0;0;1;2;0;1;2;0;1;0;0;1;0;1;3	40.0	52.0	24.0	17.0	3R	1022	239	1.632212091
FBgn0039818	ZI	45;9;5;1;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0	43;8;6;4;2;1;1;0;1;1;0;1;0;1;2;1;0;0;1;2	75.0	64.0	25.0	19.0	3R	1544	373	1.632212091
FBgn0039820	ZI	18;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0	5;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1	11.0	23.0	3.0	3.0	3R	282	86	1.632212091
FBgn0039821	ZI	43;7;3;2;1;1;0;0;0;1;0;1;2;0;0;0;0;0;0;2	32;8;2;0;1;3;1;3;2;2;2;0;2;1;0;0;1;2;0;1	63.0	63.0	92.0	39.0	3R	1444	333	1.632212091
FBgn0039827	ZI	46;6;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0	23;5;1;0;1;2;1;0;1;0;0;0;0;1;0;0;1;0;2;1	39.0	55.0	10.0	22.0	3R	1758	430	0.544070697
FBgn0039828	ZI	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;0;1;0;0;1;0;1;2;1;0;0;0;1;0;0;0;0;0;0	17.0	5.0	0.0	14.0	3R	580	137	0.544070697
FBgn0039829	ZI	24;4;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;2	10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3	18.0	34.0	24.0	17.0	3R	691	154	0.544070697
FBgn0039830	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	1.0	3.0	3.0	3R	269	79	0.544070697
FBgn0039831	ZI	15;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	13;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0	19.0	19.0	4.0	11.0	3R	1224	289	0.544070697
FBgn0039832	ZI	4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	4.0	6.0	1.0	1.0	3R	219	54	0.544070697
FBgn0039833	ZI	30;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0	18;6;0;1;0;0;1;0;2;0;1;2;0;0;0;0;0;0;0;0	31.0	34.0	2.0	21.0	3R	987	243	0.544070697
FBgn0039835	ZI	8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	9.0	3.0	3.0	3R	380	76	0.544070697
FBgn0039836	ZI	29;2;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;2	11;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0	16.0	38.0	18.0	15.0	3R	670	142	0.544070697
FBgn0039838	ZI	10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1	16.0	12.0	4.0	13.0	3R	574	144	0.544070697
FBgn0039839	ZI	28;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	23;3;4;1;1;0;0;0;0;1;2;0;0;0;0;1;0;0;1;1	38.0	30.0	8.0	14.0	3R	1151	260	0.544070697
FBgn0039840	ZI	14;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	25;6;3;1;0;2;1;1;2;1;0;0;3;0;0;0;2;1;1;0	49.0	16.0	7.0	15.0	3R	1018	250	0.108814139
FBgn0039844	ZI	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	17;5;3;0;1;1;3;2;1;0;0;0;2;0;1;0;2;0;0;0	38.0	4.0	3.0	20.0	3R	992	273	0.0
FBgn0039846	ZI	12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	26;5;5;2;3;3;0;1;0;1;0;0;0;0;0;0;0;1;0;1	48.0	14.0	5.0	27.0	3R	1476	391	0.0
FBgn0039848	ZI	10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	9;2;2;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;1;0	18.0	11.0	3.0	20.0	3R	691	174	0.0
FBgn0039849	ZI	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1	14.0	3.0	3.0	21.0	3R	693	203	0.0
FBgn0039850	ZI	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1	9.0	5.0	4.0	3.0	3R	390	97	0.0
FBgn0039851	ZI	12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	19;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1	25.0	12.0	2.0	6.0	3R	1473	407	0.21762827899999998
FBgn0039852	ZI	18;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	14;5;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1	25.0	23.0	6.0	11.0	3R	1545	402	0.21762827899999998
FBgn0039854	ZI	11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	12;0;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1	20.0	14.0	5.0	23.0	3R	878	209	0.0
FBgn0039855	ZI	16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	12;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1	19.0	16.0	13.0	20.0	3R	859	208	0.0
FBgn0039856	ZI	6;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0	1;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1	8.0	9.0	202.0	77.0	3R	916	221	0.0
FBgn0039858	ZI	6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	11;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	16.0	9.0	27.0	10.0	3R	1086	269	0.0
FBgn0039859	ZI	10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0	2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1	7.0	11.0	7.0	4.0	3R	393	75	0.0
FBgn0039860	ZI	18;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0	11;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0	14.0	24.0	22.0	15.0	3R	703	170	0.0
FBgn0039861	ZI	9;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1	13;2;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1	20.0	12.0	7.0	23.0	3R	1230	287	0.0
FBgn0039862	ZI	13;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	19;3;2;0;2;1;1;0;1;1;1;0;1;1;1;0;0;0;0;0	34.0	15.0	5.0	27.0	3R	1623	380	0.0
FBgn0039863	ZI	37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	24;7;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;3	39.0	42.0	73.0	66.0	3R	3315	775	0.0
FBgn0039864	ZI	4;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1	7.0	7.0	2.0	12.0	3R	578	116	0.0
FBgn0039867	ZI	2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	9.0	4.0	0.0	18.0	3R	814	211	0.0
FBgn0039868	ZI	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	5.0	0.0	8.0	3R	403	81	0.0
FBgn0039869	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	1.0	0.0	3.0	3R	210	45	0.0
FBgn0039870	ZI	10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	11.0	17.0	12.0	3R	466	119	0.0
FBgn0039872	ZI	6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8.0	8.0	13.0	34.0	3R	1229	300	0.0
FBgn0039873	ZI	7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0	4;1;1;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0	12.0	8.0	9.0	28.0	3R	1156	302	0.0
FBgn0039874	ZI	18;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1	6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7.0	22.0	26.0	34.0	3R	1328	296	0.0
FBgn0039875	ZI	7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10.0	7.0	25.0	28.0	3R	1201	336	0.0
FBgn0039876	ZI	3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	6.0	4.0	2.0	8.0	3R	638	152	0.0
FBgn0039877	ZI	3;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0	6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10.0	8.0	16.0	33.0	3R	1347	343	0.0
FBgn0039879	ZI	7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	9.0	25.0	22.0	3R	1157	275	0.0
FBgn0039881	ZI	1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	3.0	24.0	13.0	3R	501	115	0.0
FBgn0039882	ZI	9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	9.0	9.0	8.0	24.0	3R	933	264	0.0
FBgn0039883	ZI	21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	16;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1	25.0	21.0	20.0	72.0	3R	3710	972	0.0
FBgn0039886	ZI	6;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0	6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10.0	10.0	7.0	22.0	3R	1000	235	0.0
FBgn0039887	ZI	6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	7.0	13.0	10.0	3R	564	133	0.0
FBgn0039965	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	0.0	11.0	14.0	X	526	104	
FBgn0039966	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	2.0	107.0	40.0	X	419	112	
FBgn0039969	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	1.0	5.0	2R	298	61	0.433856735
FBgn0039970	ZI	2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0	3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	4.0	20.0	15.0	2R	629	155	0.433856735
FBgn0039972	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	2L	2528	540	3.8700772860000003
FBgn0039977	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	0.0	3.0	4.0	3L	475	88	0.069225855
FBgn0039994	ZI	6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2	9.0	7.0	30.0	21.0	2R	1201	270	0.0
FBgn0040005	ZI	4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	2.0	5.0	9.0	3.0	2R	738	145	0.0
FBgn0040007	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	1.0	5.0	2R	135	30	0.0
FBgn0040009	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	2L	1371	254	0.35182520799999994
FBgn0040011	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	2L	1738	357	0.35182520799999994
FBgn0040028	ZI	1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0	7.0	3.0	1.0	10.0	X	1135	276	0.18083527300000002
FBgn0040056	ZI	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	5.0	61.0	28.0	3L	1361	272	0.069225855
FBgn0040060	ZI	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	14;3;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0	20.0	4.0	22.0	3.0	3L	526	159	0.8999361090000001
FBgn0040063	ZI	8;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0	2;0;1;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;1	8.0	11.0	28.0	9.0	2R	386	74	1.4100343880000001
FBgn0040064	ZI	12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	25;7;6;1;2;0;0;0;1;0;0;2;1;0;0;0;0;1;0;0	46.0	15.0	2.0	7.0	2L	762	220	1.524575901
FBgn0040066	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	14;1;2;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0	22.0	2.0	0.0	10.0	X	705	174	3.9783760060000004
FBgn0040068	ZI	19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	38;4;4;2;2;1;2;1;1;0;0;1;0;0;0;0;0;1;0;0	57.0	21.0	17.0	28.0	X	1881	463	3.255034914
FBgn0040069	ZI	42;1;2;3;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;2	32;2;3;1;2;0;1;3;0;1;0;2;1;2;1;0;1;2;3;0	57.0	55.0	14.0	17.0	X	1078	260	1.9891880030000002
FBgn0040070	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	6.0	1.0	2.0	1.0	2L	210	49	3.16642687
FBgn0040071	ZI	22;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	31;8;2;2;0;1;1;1;2;0;1;2;0;1;1;0;0;0;0;3	56.0	25.0	8.0	23.0	3R	1792	478	1.305769673
FBgn0040074	ZI	6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	7.0	9.0	3.0	11.0	3L	365	122	1.5229688
FBgn0040075	ZI	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	13;2;2;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0	22.0	3.0	0.0	17.0	3L	922	230	0.6922585459999999
FBgn0040076	ZI	13;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10.0	15.0	7.0	7.0	3R	318	69	0.870513115
FBgn0040077	ZI	6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0	6;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0	12.0	7.0	0.0	2.0	3R	301	67	0.870513115
FBgn0040078	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	9.0	1.0	1.0	22.0	3R	867	225	0.21762827899999998
FBgn0040079	ZI	35;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1	16;3;0;1;2;0;1;2;1;0;0;2;1;0;1;0;1;0;0;0	31.0	42.0	12.0	16.0	2L	1181	280	1.524575901
FBgn0040080	ZI	12;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0	30;5;3;0;0;1;1;1;0;0;2;2;1;0;0;3;1;1;0;8	59.0	19.0	1.0	25.0	3R	1244	344	1.5233979519999998
FBgn0040087	ZI	17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	28;2;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1	35.0	17.0	7.0	34.0	X	1556	425	1.80835273
FBgn0040089	ZI	15;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1	18;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1	26.0	19.0	174.0	42.0	X	1057	270	3.61670546
FBgn0040091	ZI	28;4;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	18;3;2;3;1;1;0;0;0;0;2;0;1;2;0;1;0;0;0;0	34.0	37.0	9.0	20.0	2R	998	260	1.626962756
FBgn0040092	ZI	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	9.0	6.0	75.0	39.0	2R	621	174	1.084641837
FBgn0040093	ZI	3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;1;2;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0	13.0	7.0	8.0	11.0	2R	650	162	1.084641837
FBgn0040096	ZI	20;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;2;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0	9.0	22.0	6.0	5.0	2L	338	80	3.987352355
FBgn0040097	ZI	8;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1	10;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0	14.0	13.0	23.0	3.0	2L	447	72	2.462776455
FBgn0040098	ZI	11;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0	3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	5.0	15.0	33.0	10.0	2L	481	75	3.28370194
FBgn0040102	ZI	45;5;2;1;1;2;1;0;0;1;0;0;0;1;2;0;0;0;1;2	18;2;2;2;2;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0	33.0	64.0	17.0	10.0	2L	697	129	3.635527148
FBgn0040104	ZI	15;1;0;1;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0	3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	23.0	39.0	8.0	2L	554	105	3.635527148
FBgn0040106	ZI	17;1;0;2;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0	6;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;2	15.0	25.0	17.0	5.0	2L	481	93	1.407300831
FBgn0040107	ZI	19;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	5;2;1;0;0;0;0;0;3;1;0;0;2;0;1;0;0;0;0;2	17.0	23.0	17.0	5.0	2L	535	87	1.407300831
FBgn0040153	ZI	7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	14;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	16.0	7.0	5.0	9.0	X	659	156	4.430464188
FBgn0040206	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0	7.0	2.0	2.0	17.0	3R	905	232	0.0
FBgn0040207	ZI	19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	45;6;1;6;2;0;0;1;2;1;0;2;2;0;0;0;1;0;1;1	71.0	20.0	6.0	16.0	X	1592	356	4.068793642
FBgn0040208	ZI	3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	4.0	6.0	22.0	3R	1163	309	0.0
FBgn0040211	ZI	26;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	22;4;2;0;1;0;0;1;0;1;0;0;1;0;0;1;0;1;0;3	37.0	31.0	3.0	20.0	2L	871	195	2.110951247
FBgn0040212	ZI	33;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0	26;3;2;1;4;1;0;0;1;1;0;0;0;0;0;1;0;1;2;3	46.0	39.0	7.0	18.0	3R	1543	360	2.611539346
FBgn0040227	ZI	1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	26;4;1;1;1;0;0;2;0;0;1;0;1;1;0;0;0;0;0;2	40.0	2.0	2.0	16.0	3R	1086	240	2.937981764
FBgn0040228	ZI	1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0	13.0	2.0	1.0	6.0	2L	376	91	1.172750693
FBgn0040230	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	12;6;4;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1	27.0	2.0	1.0	18.0	3L	1181	339	0.7614844
FBgn0040232	ZI	22;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;2;1;2;7	12;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1	16.0	41.0	227.0	98.0	2L	4168	821	1.876401108
FBgn0040233	ZI	39;2;4;1;1;1;3;0;0;0;0;0;1;0;2;1;2;1;0;3	10;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;2;0;2	19.0	61.0	385.0	88.0	2L	3662	742	1.876401108
FBgn0040234	ZI	62;5;1;1;1;0;0;2;0;1;1;0;0;0;0;1;0;0;0;1	63;16;8;4;3;3;3;1;1;4;1;1;2;1;1;0;1;1;1;2	117.0	76.0	13.0	41.0	X	2599	713	2.802946731
FBgn0040235	ZI	5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0	21;4;1;1;3;1;1;3;2;0;0;0;1;0;0;0;0;1;0;1	40.0	6.0	2.0	7.0	X	491	129	2.802946731
FBgn0040236	ZI	32;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1	41;5;0;0;2;1;3;0;1;1;0;0;0;1;1;1;0;0;1;1	59.0	35.0	21.0	29.0	X	3269	825	2.9837820039999996
FBgn0040237	ZI	7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	21;4;0;3;5;0;1;0;1;1;1;1;0;0;1;3;0;1;1;0	44.0	8.0	2.0	18.0	3R	1136	309	1.305769673
FBgn0040238	ZI	10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1	11;4;0;0;2;1;0;0;1;0;1;0;0;0;0;0;1;0;0;2	23.0	12.0	136.0	87.0	3R	1524	414	0.326442418
FBgn0040239	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	0.0	2.0	1.0	3L	152	38	1.8690980730000002
FBgn0040250	ZI	11;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0	6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2	11.0	20.0	32.0	18.0	3R	1037	210	3.80849488
