id	pop	DAF0f	DAF4f	p0	pi	di	d0	chr	name	mi	m0	recomb
FBgn0250746	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	0.0	2.0	11.0	3R	Prosbeta7	625	148	0.0
FBgn0250746	ZI	6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	2.0	6.0	5.0	22.0	3R	Prosbeta7	625	148	0.0
FBgn0250753	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	0.0	6.0	4.0	3R	kra	1036	175	0.0
FBgn0250753	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	0.0	6.0	4.0	3R	kra	1036	175	0.0
FBgn0250754	RAL	76;6;2;3;2;1;2;1;1;1;2;0;1;2;0;3;2;0;0;7	31;2;1;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;3;8	49.0	112.0	307.0	129.0	3R	CG42232	8325	1749	1.741026231
FBgn0250754	ZI	239;30;17;4;1;3;1;2;1;2;0;1;2;1;2;5;1;4;5;11	56;9;7;0;2;1;0;0;0;0;1;0;2;0;1;1;2;4;1;4	91.0	332.0	280.0	121.0	3R	CG42232	8325	1749	1.741026231
FBgn0250755	RAL	10;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0	4.0	14.0	24.0	35.0	3R	CG42233	1819	399	0.0
FBgn0250755	ZI	17;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	10.0	21.0	23.0	35.0	3R	CG42233	1819	399	0.0
FBgn0250757	RAL	14;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0	8;2;3;1;1;0;2;1;1;1;0;0;0;0;0;0;0;0;2;0	22.0	18.0	12.0	24.0	3R	CG42235	1349	384	2.393911067
FBgn0250757	ZI	34;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	39;3;3;1;1;2;2;0;0;1;2;0;0;1;0;0;0;1;0;1	57.0	39.0	10.0	21.0	3R	CG42235	1349	384	2.393911067
FBgn0250785	RAL	5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0	2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1	8.0	7.0	0.0	20.0	2L	vari	1728	0	0.234550139
FBgn0250785	ZI	5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;3;4;0;1;0;0;2;0;0;0;0;1;0;1;0;1;0;0;1	24.0	6.0	0.0	20.0	2L	vari	1728	0	0.234550139
FBgn0250786	RAL	11;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1	12;3;2;0;0;1;0;2;2;3;3;1;1;0;0;1;1;1;2;0	35.0	22.0	352.0	207.0	2L	Chd1	5310	0	0.938200554
FBgn0250786	ZI	37;4;2;0;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3	55;7;3;3;2;0;0;1;0;0;0;2;2;1;0;0;5;0;3;4	88.0	51.0	350.0	196.0	2L	Chd1	5310	0	0.938200554
FBgn0250788	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	18;0;3;0;1;1;6;2;0;0;0;3;0;4;1;0;0;0;0;2	41.0	5.0	325.0	120.0	X	beta-Spec	4357	972	1.4466821840000001
FBgn0250788	ZI	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	79;15;4;4;4;1;4;0;6;0;1;1;3;3;0;1;1;0;0;6	133.0	4.0	323.0	102.0	X	beta-Spec	4357	972	1.4466821840000001
FBgn0250789	RAL	7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	14;7;3;7;2;3;2;0;0;0;0;1;0;0;0;0;0;0;0;4	43.0	7.0	14.0	95.0	3L	alpha-Spec	6459	566	1.384517091
FBgn0250789	ZI	12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	81;14;4;5;1;1;0;1;1;1;0;1;0;2;1;1;0;0;2;5	121.0	12.0	14.0	83.0	3L	alpha-Spec	6459	566	1.384517091
FBgn0250791	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	alphaSnap	572	111	1.384517091
FBgn0250791	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	1.0	3.0	6.0	3L	alphaSnap	572	111	1.384517091
FBgn0250814	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	2.0	4.0	16.0	3L	CG4169	826	280	2.146001491
FBgn0250814	ZI	6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	9.0	6.0	5.0	16.0	3L	CG4169	826	280	2.146001491
FBgn0250815	RAL	2;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	5.0	11.0	11.0	3L	Jon65Aiv	524	166	0.8999361090000001
FBgn0250815	ZI	7;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1	15;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1	18.0	11.0	10.0	8.0	3L	Jon65Aiv	524	166	0.8999361090000001
FBgn0250816	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	AGO3	1702	323	0.069225855
FBgn0250816	ZI	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	3.0	55.0	41.0	3L	AGO3	1702	323	0.069225855
FBgn0250820	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;4;1;0;0;0;0;0;0;2;0;0;0;1;0;0	11.0	5.0	1.0	19.0	3R	meigo	653	189	3.1556100430000003
FBgn0250820	ZI	8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	17;3;1;1;0;0;1;0;0;0;2;0;1;0;0;1;0;0;0;1	28.0	8.0	1.0	18.0	3R	meigo	653	189	3.1556100430000003
FBgn0250821	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3R	CG14644	754	97	0.0
FBgn0250821	ZI	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	5.0	10.0	17.0	3R	CG14644	754	97	0.0
FBgn0250822	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0	3.0	2.0	5.0	4.0	2R	CG34222	242	0	2.277747858
FBgn0250822	ZI	5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1	4;4;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0	11.0	8.0	3.0	3.0	2R	CG34222	242	0	2.277747858
FBgn0250823	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	2.0	0.0	0.0	4.0	3R	gish	1037	260	1.305769673
FBgn0250823	ZI	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	9.0	4.0	0.0	4.0	3R	gish	1037	260	1.305769673
FBgn0250824	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	2.0	0.0	2.0	2R	CG33655	276	39	2.603140409
FBgn0250824	ZI	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	2.0	0.0	2.0	2R	CG33655	276	39	2.603140409
FBgn0250825	RAL	0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0	0;0;2;0;1;0;0;0;0;0;1;0;0;1;1;0;0;2;0;0	8.0	4.0	5.0	4.0	3L	CG34241	159	39	1.453742946
FBgn0250825	ZI	3;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0	4;1;1;0;0;4;0;0;1;0;0;0;0;1;0;0;0;0;1;1	14.0	9.0	5.0	3.0	3L	CG34241	159	39	1.453742946
FBgn0250826	RAL	3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0	5.0	5.0	3.0	4.0	2L	CG34160	138	35	3.8700772860000003
FBgn0250826	ZI	9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	5;1;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1	11.0	15.0	2.0	3.0	2L	CG34160	138	35	3.8700772860000003
FBgn0250827	RAL	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	4.0	2.0	12.0	12.0	2R	whip	391	0	0.86771347
FBgn0250827	ZI	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0	5.0	5.0	12.0	12.0	2R	whip	391	0	0.86771347
FBgn0250830	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	2R	CG12547	1962	142	0.0
FBgn0250830	ZI	12;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0	3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	15.0	28.0	28.0	2R	CG12547	1962	142	0.0
FBgn0250831	RAL	3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1	4.0	6.0	26.0	4.0	3R	BG642167	216	36	2.176282788
FBgn0250831	ZI	15;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1	6.0	22.0	22.0	4.0	3R	BG642167	216	36	2.176282788
FBgn0250832	RAL	0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	1.0	6.0	3.0	3R	Dup99B	132	0	1.632212091
FBgn0250832	ZI	1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	2.0	6.0	3.0	3R	Dup99B	132	0	1.632212091
FBgn0250833	RAL	1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0	7.0	3.0	0.0	4.0	3L	CG34461	269	77	2.215227346
FBgn0250833	ZI	1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0	9.0	3.0	1.0	4.0	3L	CG34461	269	77	2.215227346
FBgn0250834	RAL	7;3;1;0;0;1;1;0;0;0;0;1;1;2;0;0;0;0;0;0	2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0	5.0	17.0	19.0	5.0	2L	CG33308	378	70	1.64185097
FBgn0250834	ZI	21;3;4;0;2;0;1;2;0;0;0;0;0;1;0;0;3;0;0;0	4;2;1;1;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0	12.0	37.0	16.0	3.0	2L	CG33308	378	70	1.64185097
FBgn0250835	RAL	5;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	9.0	7.0	10.0	2L	CG15394	301	65	2.580051524
FBgn0250835	ZI	17;4;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1	10;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2	15.0	25.0	6.0	7.0	2L	CG15394	301	65	2.580051524
FBgn0250836	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0	6.0	0.0	0.0	3.0	3L	CG8628	168	37	5.122713237
FBgn0250836	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;4;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1	12.0	2.0	0.0	1.0	3L	CG8628	168	37	5.122713237
FBgn0250837	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	3;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0	7.0	3.0	0.0	9.0	2L	dUTPase	363	108	3.987352355
FBgn0250837	ZI	8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	6;2;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0	12.0	9.0	0.0	7.0	2L	dUTPase	363	108	3.987352355
FBgn0250838	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	1.0	0.0	3.0	2R	CG30415	209	0	0.86771347
FBgn0250838	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	0.0	3.0	2R	CG30415	209	0	0.86771347
FBgn0250839	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3R	CG2016	678	0	0.108814139
FBgn0250839	ZI	6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	6.0	5.0	4.0	3R	CG2016	678	0	0.108814139
FBgn0250840	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	5.0	21.0	2.0	2R	CG12907	306	80	2.277747858
FBgn0250840	ZI	8;4;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	18.0	18.0	2.0	2R	CG12907	306	80	2.277747858
FBgn0250841	RAL	2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0	4;2;2;2;1;0;1;1;0;0;0;0;0;1;1;0;0;3;0;2	20.0	6.0	21.0	11.0	2L	CG17242	580	134	3.635527148
FBgn0250841	ZI	14;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3	20;2;0;0;1;1;1;1;1;4;2;0;0;1;1;1;0;0;1;0	37.0	22.0	17.0	8.0	2L	CG17242	580	134	3.635527148
FBgn0250842	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	10.0	2.0	1.0	5.0	2R	CG17575	728	130	1.518498572
FBgn0250842	ZI	10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	19;3;4;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0	30.0	11.0	1.0	5.0	2R	CG17575	728	130	1.518498572
FBgn0250843	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0	9.0	1.0	13.0	9.0	2L	Prosalpha6	530	141	6.56740388
FBgn0250843	ZI	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1	15.0	4.0	13.0	8.0	2L	Prosalpha6	530	141	6.56740388
FBgn0250844	RAL	8;1;0;0;0;4;0;1;1;1;0;1;1;0;0;0;0;0;0;0	1;1;0;1;1;2;0;3;0;0;1;0;0;1;0;0;0;1;0;0	12.0	18.0	13.0	13.0	2L	CG4218	752	64	1.172750693
FBgn0250844	ZI	13;2;4;2;1;0;2;0;1;0;0;1;0;0;1;0;0;0;0;0	12;5;2;0;0;1;1;1;0;1;1;3;1;0;0;0;1;0;0;1	30.0	27.0	12.0	11.0	2L	CG4218	752	64	1.172750693
FBgn0250845	RAL	2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	5.0	13.0	7.0	3R	CG1288	452	94	0.0
FBgn0250845	ZI	6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	4.0	8.0	12.0	6.0	3R	CG1288	452	94	0.0
FBgn0250846	RAL	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	2.0	2.0	16.0	11.0	3R	glob2	599	0	0.326442418
FBgn0250846	ZI	3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	4.0	15.0	12.0	3R	glob2	599	0	0.326442418
FBgn0250847	RAL	5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0	0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;1	9.0	9.0	11.0	12.0	2L	CG14034	827	0	7.036504157
FBgn0250847	ZI	14;2;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0	19;2;2;2;1;1;0;0;4;0;0;0;1;1;1;1;1;1;0;0	37.0	21.0	10.0	10.0	2L	CG14034	827	0	7.036504157
FBgn0250848	RAL	6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	9;0;0;0;0;2;1;0;0;0;0;0;2;1;1;0;0;0;0;0	16.0	7.0	2.0	12.0	3L	26-29-p	1072	250	3.2536151639999997
FBgn0250848	ZI	15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1	23;3;1;1;2;0;1;1;1;1;0;0;1;0;0;0;2;0;0;1	38.0	17.0	1.0	9.0	3L	26-29-p	1072	250	3.2536151639999997
FBgn0250849	RAL	1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	2.0	4.0	4.0	3L	CG32388	201	0	3.115163455
FBgn0250849	ZI	6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	7.0	4.0	3.0	3L	CG32388	201	0	3.115163455
FBgn0250850	RAL	26;3;0;0;0;0;1;3;0;0;1;0;1;0;1;1;0;2;0;3	15;0;5;3;1;0;2;0;3;3;3;0;1;0;0;3;1;3;1;1	45.0	42.0	45.0	63.0	2R	rig	2975	611	6.724779391
FBgn0250850	ZI	85;3;1;2;0;0;2;1;2;2;0;0;0;1;1;0;0;0;1;3	45;11;3;3;1;1;2;5;3;0;1;3;1;2;0;1;3;1;0;2	88.0	104.0	43.0	54.0	2R	rig	2975	611	6.724779391
FBgn0250851	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	2.0	2R	CG33981	285	0	2.386212042
FBgn0250851	ZI	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	1.0	0.0	2.0	2R	CG33981	285	0	2.386212042
FBgn0250862	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	CG42237	686	164	2.531693822
FBgn0250862	ZI	19;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1	18;4;1;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;2;0	31.0	22.0	4.0	6.0	X	CG42237	686	164	2.531693822
FBgn0250867	RAL	4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	6.0	4.0	0.0	2L	CG42238	370	63	2.345501386
FBgn0250867	ZI	6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	5.0	8.0	6.0	0.0	2L	CG42238	370	63	2.345501386
FBgn0250868	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	4.0	1.0	4.0	2R	CG42239	139	29	0.542320919
FBgn0250868	ZI	2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	4.0	1.0	4.0	2R	CG42239	139	29	0.542320919
FBgn0250869	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	CG42240	664	171	2.170023276
FBgn0250869	ZI	7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	10.0	8.0	0.0	6.0	X	CG42240	664	171	2.170023276
FBgn0250871	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2	11.0	2.0	2.0	30.0	X	pot	2205	579	2.9837820039999996
FBgn0250871	ZI	8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	22;6;7;1;0;2;2;0;0;1;0;0;0;0;0;0;1;2;0;1	45.0	11.0	2.0	23.0	X	pot	2205	579	2.9837820039999996
FBgn0250874	RAL	1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0	8.0	3.0	10.0	8.0	X	ttm50	993	222	2.622111458
FBgn0250874	ZI	9;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1	25;2;0;2;0;1;0;0;1;0;0;1;0;0;0;1;2;0;0;0	35.0	12.0	8.0	6.0	X	ttm50	993	222	2.622111458
FBgn0250876	RAL	18;3;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0	17;3;3;1;0;3;2;1;4;4;2;0;1;2;1;1;0;0;1;2	48.0	27.0	9.0	39.0	3L	Sema-5c	2932	0	3.461292728
FBgn0250876	ZI	43;3;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0	46;8;4;3;7;3;4;3;1;1;1;0;0;1;1;0;1;0;4;2	90.0	51.0	8.0	36.0	3L	Sema-5c	2932	0	3.461292728
FBgn0250903	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	2.0	2L	lmgA	216	34	4.80827784
FBgn0250903	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	4.0	0.0	0.0	1.0	2L	lmgA	216	34	4.80827784
FBgn0250904	RAL	12;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3	3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1	6.0	21.0	157.0	39.0	X	CG34434	1080	287	3.255034914
FBgn0250904	ZI	49;4;4;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;16	13;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;5	23.0	79.0	133.0	35.0	X	CG34434	1080	287	3.255034914
FBgn0250906	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;3;1;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;1;2	20.0	4.0	2.0	10.0	2L	Pgk	976	0	5.746478395
FBgn0250906	ZI	9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	30;5;1;2;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;2	47.0	9.0	2.0	10.0	2L	Pgk	976	0	5.746478395
FBgn0250908	RAL	2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;1;0;2;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0	13.0	5.0	3.0	8.0	3R	beat-VII	1240	264	1.632212091
FBgn0250908	ZI	6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	28;4;5;0;0;1;1;0;2;2;0;0;0;0;0;0;0;0;1;0	44.0	8.0	3.0	7.0	3R	beat-VII	1240	264	1.632212091
FBgn0250910	RAL	8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0	6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1	11.0	11.0	34.0	33.0	3R	Octbeta3R	3349	314	0.326442418
FBgn0250910	ZI	34;3;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1	32;2;0;4;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;2	45.0	43.0	37.0	48.0	3R	Octbeta3R	3349	314	0.326442418
